id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,book_key,lead_author,language_known,publication_year_known,early_title_key,strict_title_key,star_ratings_total,star_weighted_average,average_rating_star_gap,cleaned_rating_activity_count,cleaned_rating_activity_mean,reading_intent_count,main_genre,main_genre_tag_count,main_genre_book_count,demand_absolute_score,exposure_gap_score,genre_scarcity_score,quality_score,first_review_score,reader_intent_contribution,exposure_gap_contribution,genre_scarcity_contribution,quality_contribution,intent_per_cleaned_rating,relative_demand_score,relative_reader_intent_contribution,relative_review_score
1356,3428935,3428935,6589794,67,345503805,9780345503800.0,Peter V. Brett,2008.0,The Painted Man,"The Warded Man (Demon Cycle, #1)",eng,4.27,64416,77643,3891,1086,2245,9429,27034,37849,https://images.gr-assets.com/books/1354571949m/3428935.jpg,https://images.gr-assets.com/books/1354571949s/3428935.jpg,1356,Peter V. Brett,True,True,the painted man,painted man,77643,4.266244220341821,0.0037557796581788,100,3.88,209,fantasy,4825,1153,89.86449568353186,15.96546825483554,26.062725385203805,87.19812042399738,57.55906458310567,30.553928532400832,3.83171238116053,5.733799584744837,17.439624084799476,2.09,89.80985684624632,30.53535132772375,57.540487378428594
3558,7600924,7600924,10018976,29,1862308160,9781862308170.0,Tabitha Suzuma,2010.0,Forbidden,Forbidden,eng,4.06,37204,43227,7840,1570,2750,6745,12439,19723,https://images.gr-assets.com/books/1394239949m/7600924.jpg,https://images.gr-assets.com/books/1394239949s/7600924.jpg,3558,Tabitha Suzuma,True,True,forbidden,forbidden,43227,4.064034052791079,-0.0040340527910798,98,4.0,129,romance,916,551,81.94732816085674,28.95858376133756,51.29494044366736,56.791607474592944,57.45536006993772,27.86209157469129,6.950060102721014,11.28488689760682,11.35832149491859,1.316326530612245,82.19320292864167,27.94568899573817,57.53895749098459
2692,18104607,18104607,25423130,41,,,Jamie McGuire,2014.0,Beautiful Oblivion,"Beautiful Oblivion (The Maddox Brothers, #1)",eng,4.13,54391,58308,6034,944,2685,9691,19581,25407,https://images.gr-assets.com/books/1398284779m/18104607.jpg,https://images.gr-assets.com/books/1398284779s/18104607.jpg,2692,Jamie McGuire,True,True,beautiful oblivion,beautiful oblivion,58308,4.12886739383961,0.0011326061603895,100,4.0,131,romance,931,551,82.24784176592722,19.26565402688231,51.29494044366736,68.11823844388591,57.49655775325101,27.964266200415256,4.623756966451754,11.28488689760682,13.623647688777185,1.31,82.11670855644192,27.919680909190255,57.45197246202601
1659,530965,530965,188517,162,812967127,9780812967130.0,John Wyndham,1951.0,The Day of the Triffids,The Day of the Triffids,eng,4.0,58945,65796,2372,643,2695,14438,26577,21443,https://images.gr-assets.com/books/1320530145m/530965.jpg,https://images.gr-assets.com/books/1320530145s/530965.jpg,1659,John Wyndham,True,True,the day of the triffids,day of triffids,65796,3.995227673414797,0.0047723265852028,100,3.9,138,science_fiction,1903,312,83.10567151131025,17.582777838487598,70.20544202819364,47.84176592722107,57.48934542672933,28.255928313845487,4.219866681237023,15.445197246202602,9.568353185444217,1.38,82.96361053436783,28.207627581685063,57.44104469456891
2418,10822858,10822858,7211561,111,525952489,9780525952480.0,"Jussi Adler-Olsen, Lisa Hartford",2007.0,Kvinden i buret,"The Keeper of Lost Causes (Department Q, #1)",eng,3.98,36825,46392,3954,762,1777,9089,20939,13825,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2418,Jussi Adler-Olsen,True,True,kvinden i buret,kvinden i buret,46392,3.976202793585101,0.003797206414899,98,3.8979591836734695,283,mystery,994,692,93.07725931592176,29.264561250136595,44.503332969074414,44.65085782974538,57.39066768659163,31.6462681674134,7.023494700032782,9.790733253196372,8.930171565949077,2.8877551020408165,93.21385640913562,31.692711179106112,57.43711069828434
4313,18404427,18404427,26038319,30,081299289X,9780812992890.0,Lisa See,2014.0,China Dolls,China Dolls,eng,3.58,20563,23836,2860,602,2298,7755,8975,4206,https://images.gr-assets.com/books/1405290827m/18404427.jpg,https://images.gr-assets.com/books/1405290827s/18404427.jpg,4313,Lisa See,True,True,china dolls,china dolls,23836,3.582522235274375,-0.002522235274375,96,3.40625,153,historical_fiction,811,410,85.00710304884713,52.44235602666375,66.26051797617747,5.649655775325101,57.19582559283139,28.902415036608023,12.5861654463993,14.577313954759044,1.1299311550650202,1.59375,85.70648016610207,29.140203256474706,57.43361381269807
1156,611298,611298,2884260,28,446580503,9780446580500.0,"Stephen Colbert, Richard Dahm, Paul Dinello, Allison Silverman, Michael Brumm, Eric Drydale, Rob Dubbin, Glenn Eichler, Peter Grosz, Peter Gwinn, Jay Katsir, Laura Krafft, Frank Lesser, Tom Purcell",2007.0,I Am America (And So Can You!),I Am America (And So Can You!),en-US,3.91,71023,72740,3328,1209,4029,17615,27295,22592,https://images.gr-assets.com/books/1435873807m/611298.jpg,https://images.gr-assets.com/books/1435873807s/611298.jpg,1156,Stephen Colbert,True,True,i am america (and so can you!),i am america,72740,3.907781138300797,0.0022188616992027,100,3.74,250,nonfiction,410,257,91.86427712818272,14.217025461698174,73.31439186974102,33.10567151131024,57.39624084799476,31.233854223582128,3.4120861108075617,16.129166211343023,6.621134302262049,2.5,91.83695770953994,31.224565621243585,57.38695224565622
8381,21414439,21414439,40715259,28,,,Susan Dennard,2016.0,Truthwitch,"Truthwitch (The Witchlands, #1)",eng,3.93,17752,20666,4273,554,1196,4013,8321,6582,https://images.gr-assets.com/books/1428675822m/21414439.jpg,https://images.gr-assets.com/books/1428675822s/21414439.jpg,8381,Susan Dennard,True,True,truthwitch,truthwitch,20666,3.9281428433175263,0.0018571566824738,100,3.82,185,fantasy,2462,1153,88.20347503005137,60.05900994426838,26.062725385203805,36.11080756201508,57.35930499398973,29.989181510217467,14.414162386624412,5.733799584744837,7.222161512403017,1.85,88.13244454158016,29.965031144137257,57.335154627909525
5320,6665671,6665671,6860540,26,375865861,9780375865860.0,A.S. King,2010.0,Please Ignore Vera Dietz,Please Ignore Vera Dietz,eng,3.91,21728,23333,3056,527,1354,5128,9073,7251,https://images.gr-assets.com/books/1394240671m/6665671.jpg,https://images.gr-assets.com/books/1394240671s/6665671.jpg,5320,A.S. King,True,True,please ignore vera dietz,please ignore vera dietz,23333,3.907170102430035,0.0028298975699652,100,3.63,219,young_adult,1287,765,90.32892580045898,49.81969183695771,36.54245437657087,33.10567151131024,57.32903507813354,30.711834772156053,11.95672604086985,8.03933996284559,6.621134302262049,2.19,90.27428696317342,30.693257567478966,57.31045787345646
2626,18798983,18798983,26724902,42,399171614,9780399171610.0,Renee Ahdieh,2015.0,The Wrath & the Dawn,"The Wrath and the Dawn (The Wrath and the Dawn, #1)",eng,4.19,58175,64871,11884,1376,2738,8655,21498,30604,https://images.gr-assets.com/books/1417956963m/18798983.jpg,https://images.gr-assets.com/books/1417956963s/18798983.jpg,2626,Renee Ahdieh,True,True,the wrath & the dawn,wrath dawn,64871,4.190300750720661,-0.0003007507206609,100,4.15,302,fantasy,4005,1153,93.5635449677631,17.845044257458202,26.062725385203805,77.4232324336138,57.31286198229702,31.811605289039456,4.282810621789968,5.733799584744837,15.48464648672276,3.02,93.54168943284887,31.804174407168617,57.30543110042618
2558,17378508,17378508,24170141,25,545424968,9780545424970.0,Maggie Stiefvater,2014.0,"Blue Lily, Lily Blue","Blue Lily, Lily Blue (The Raven Cycle, #3)",eng,4.32,56637,62547,8312,316,1095,7286,23370,30480,https://images.gr-assets.com/books/1477103826m/17378508.jpg,https://images.gr-assets.com/books/1477103826s/17378508.jpg,2558,Maggie Stiefvater,True,True,"blue lily, lily blue",blue lily lily blue,62547,4.32065486753961,-0.0006548675396098,100,4.28,150,fantasy,3104,1153,84.69566167631952,18.314938258113862,26.062725385203805,91.72768003496886,57.27144574363457,28.79652496994864,4.395585181947328,5.733799584744837,18.34553600699377,1.5,84.58638400174844,28.759370560594473,57.234291334280414
2006,2890090,2890090,2916344,33,553804693,9780553804690.0,Scott Lynch,2013.0,The Republic of Thieves,"The Republic of Thieves (Gentleman Bastard, #3)",eng,4.23,45320,53545,3565,211,1250,7538,21533,23013,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,Scott Lynch,True,True,the republic of thieves,republic of thieves,53545,4.230497712204688,-0.0004977122046874,100,4.19,165,fantasy,3583,1153,86.35668232980002,23.265216916184023,26.062725385203805,82.67948858048301,57.21462135285762,29.36127199213201,5.583652059884165,5.733799584744837,16.535897716096603,1.65,86.32936291115725,29.351983389793467,57.20533275051908
4032,26114135,26114135,46061078,7,1250074134,9781250074130.0,Bryn Greenwood,2016.0,All the Ugly and Wonderful Things,All the Ugly and Wonderful Things,eng,4.12,30089,35184,5837,860,1416,4907,13523,14478,https://images.gr-assets.com/books/1500552983m/26114135.jpg,https://images.gr-assets.com/books/1500552983s/26114135.jpg,4032,Bryn Greenwood,True,True,all the ugly and wonderful things,all ugly and wonderful things,35184,4.118207139608913,0.0017928603910872,100,3.99,530,fiction,747,1808,97.36640804283684,35.77751065457327,9.88416566495465,66.50639274396241,57.16697628674462,33.104578734564534,8.586602557097585,2.1745164462900237,13.301278548792482,5.3,97.35548027537973,33.10086329362911,57.1632608458092
2345,10215349,10215349,15114912,40,373210515,9780373210510.0,Julie Kagawa,2012.0,The Immortal Rules,"The Immortal Rules (Blood of Eden, #1)",eng,4.1,52376,56265,5673,1495,2534,9215,18420,24601,https://images.gr-assets.com/books/1323357921m/10215349.jpg,https://images.gr-assets.com/books/1323357921s/10215349.jpg,2345,Julie Kagawa,True,True,the immortal rules,immortal rules,56265,4.103670132409135,-0.0036701324091357,100,3.81,279,young_adult,1502,765,92.91880668779368,19.97595891159436,36.54245437657087,63.211670855644186,57.068298546606925,31.59239427384985,4.794230138782647,8.03933996284559,12.642334171128836,2.79,92.90241503660802,31.586821112446728,57.062725385203805
2129,62953,62953,43003,36,1560974273,9781560974280.0,Daniel Clowes,1998.0,Ghost World,Ghost World,eng,3.87,49105,50916,1776,1586,3545,11336,17888,16561,https://images.gr-assets.com/books/1327894702m/62953.jpg,https://images.gr-assets.com/books/1327894702s/62953.jpg,2129,Daniel Clowes,True,True,ghost world,ghost world,50916,3.869923010448582,7.698955141810515e-05,100,3.97,137,comics,735,176,82.95814665063928,21.287291006447383,82.52103595235494,27.87673478308382,57.04469456889958,28.205769861217355,5.108949841547371,18.154627909518087,5.575346956616764,1.37,82.82154955742543,28.159326849524646,56.99825155720686
2775,18428067,18428067,19926928,49,770436420,9780770436420.0,Anthony Marra,2013.0,A Constellation of Vital Phenomena,A Constellation of Vital Phenomena,eng,4.13,23374,35300,5576,714,1622,5348,12392,15224,https://images.gr-assets.com/books/1408313066m/18428067.jpg,https://images.gr-assets.com/books/1408313066s/18428067.jpg,2775,Anthony Marra,True,True,a constellation of vital phenomena,constellation of vital phenomena,35300,4.127195467422096,0.0028045325779038,100,4.07,191,fiction,375,1808,88.53130805376462,46.25723964594034,9.88416566495465,68.11823844388591,57.00054638837285,30.10064473827997,11.10173751502568,2.1745164462900237,13.623647688777185,1.91,88.46574144902196,30.07835209266747,56.97825374276035
4724,16099189,16099189,21908541,15,385534817,9780385534820.0,Chris Bohjalian,2013.0,The Light in the Ruins,The Light in the Ruins,eng,3.65,20519,22712,2863,551,1705,6951,9434,4071,https://images.gr-assets.com/books/1355182026m/16099189.jpg,https://images.gr-assets.com/books/1355182026s/16099189.jpg,4724,Chris Bohjalian,True,True,the light in the ruins,light in ruins,22712,3.650272983444875,-0.0002729834448751,98,3.6020408163265305,133,historical_fiction,736,410,82.48825264998361,52.562561468691946,66.26051797617747,8.305103267402469,56.89935526172003,28.04600590099443,12.615014752486069,14.577313954759044,1.661020653480494,1.3571428571428572,82.64670527811168,28.099879794557975,56.95322915528357
2410,11808950,11808950,16762455,12,62085611,9780062085610.0,Wendy Higgins,2012.0,Sweet Evil,"Sweet Evil (Sweet, #1)",eng,4.13,58879,61003,5063,1915,2907,9290,18336,28555,https://images.gr-assets.com/books/1337613719m/11808950.jpg,https://images.gr-assets.com/books/1337613719s/11808950.jpg,2410,Wendy Higgins,True,True,sweet evil,sweet evil,61003,4.126321656311984,0.0036783436880156,100,4.0,238,young_adult,1147,765,91.34520817397006,17.615561140858922,36.54245437657087,68.11823844388591,56.94809310457874,31.057370779149824,4.227734673806141,8.03933996284559,13.623647688777185,2.38,91.31242487159874,31.046224456343573,56.93694678177249
2899,18144053,18144053,25491380,30,1451693567,9781451693560.0,Alice Hoffman,2014.0,The Museum of Extraordinary Things,The Museum of Extraordinary Things,eng,3.73,29805,35357,4834,744,2646,9804,14517,7646,https://images.gr-assets.com/books/1392575125m/18144053.jpg,https://images.gr-assets.com/books/1392575125s/18144053.jpg,2899,Alice Hoffman,True,True,the museum of extraordinary things,museum of extraordinary things,35357,3.7261645501597984,0.0038354498402015,100,3.6,237,historical_fiction,987,410,91.28510545295596,36.0725603759152,66.26051797617747,13.370123483772264,56.94568899573817,31.03693585400503,8.657414490219649,14.577313954759044,2.674024696754453,2.37,91.24685826685608,31.02393181073107,56.932684952464214
1471,7723542,7723542,10479953,77,765326264,9780765326260.0,W. Bruce Cameron,2010.0,A Dog's Purpose ,"A Dog's Purpose (A Dog's Purpose, #1)",en-US,4.35,65091,75517,10147,675,1742,8856,23625,40619,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1471,W. Bruce Cameron,True,True,a dog's purpose,dog s purpose,75517,4.347656818994398,0.0023431810056013,98,4.1020408163265305,338,fiction,845,1808,94.45415801551744,15.834335045350231,9.88416566495465,93.956944596219,56.88055950169381,32.11441372527593,3.800240410884056,2.1745164462900237,18.7913889192438,3.4489795918367347,94.56889957381706,32.1534258550978,56.91957163151568
2617,21936809,21936809,41240456,55,62267523,9780062267530.0,Peter  Swanson,2015.0,The Kind Worth Killing,The Kind Worth Killing,eng,4.03,35225,43845,5526,503,1567,8049,19937,13789,https://images.gr-assets.com/books/1417981750m/21936809.jpg,https://images.gr-assets.com/books/1417981750s/21936809.jpg,2617,Peter  Swanson,True,True,the kind worth killing,kind worth killing,43845,4.025019956665527,0.0049800433344735,100,3.95,166,mystery,499,692,86.44956835318544,30.47754343787564,44.503332969074414,52.02163697956508,56.902524314282594,29.392853240083053,7.314610425090154,9.790733253196372,10.404327395913016,1.66,86.43317670199978,29.38728007867993,56.89695115287947
1846,17876893,17876893,25032500,66,425273865,9780425273870.0,Sylvia Day,2014.0,Captivated by You,"Captivated by You (Crossfire, #4)",eng,4.06,57831,71432,5234,1485,4142,13664,21245,30896,https://images.gr-assets.com/books/1410020040m/17876893.jpg,https://images.gr-assets.com/books/1410020040s/17876893.jpg,1846,Sylvia Day,True,True,captivated by you,captivated by you,71432,4.062898980848919,-0.0028989808489194,100,3.34,184,romance,932,551,88.13790842530871,17.943394164572176,51.29494044366736,56.791607474592944,56.91651185662769,29.966888864604964,4.306414599497322,11.28488689760682,11.35832149491859,1.84,88.06141405310896,29.94088077805705,56.89050377007978
1874,13642950,13642950,19258153,22,345528670,9780345528670.0,Melanie Benjamin,2013.0,The Aviator's Wife,The Aviator's Wife,en-US,3.87,48191,53252,6388,752,2657,12509,24063,13271,https://images.gr-assets.com/books/1345153864m/13642950.jpg,https://images.gr-assets.com/books/1345153864s/13642950.jpg,1874,Melanie Benjamin,True,True,the aviator's wife,aviator s wife,53252,3.8721550364305566,-0.0021550364305564,100,3.8,266,historical_fiction,165,410,92.45437657086656,21.81182384438859,66.26051797617747,27.87673478308382,56.82198666812371,31.43448803409464,5.234837722653261,14.577313954759044,5.575346956616764,2.66,92.42159326849524,31.423341711288383,56.81084034531745
6504,21412673,21412673,40713679,38,307962520,9780307962520.0,Anne Rice,2014.0,Prince Lestat,"Prince Lestat (The Vampire Chronicles, #11)",eng,3.76,12463,15899,2217,740,1499,3696,4883,5081,https://images.gr-assets.com/books/1394635385m/21412673.jpg,https://images.gr-assets.com/books/1394635385s/21412673.jpg,6504,Anne Rice,True,True,prince lestat,prince lestat,15899,3.758915655072646,0.0010843449273538,100,3.52,144,fantasy,248,1153,83.97442902415037,80.64145994973228,26.062725385203805,15.7906239755218,56.79718063599607,28.551305868211127,19.353950387935747,5.733799584744837,3.15812479510436,1.44,83.8870068844935,28.521582340727793,56.767457108512744
1198,22822858,22822858,42375710,55,385539258,9780385539260.0,Hanya Yanagihara,2015.0,A Little Life,A Little Life,eng,4.27,66782,85544,15267,2540,3792,9264,22287,47661,https://images.gr-assets.com/books/1446469353m/22822858.jpg,https://images.gr-assets.com/books/1446469353s/22822858.jpg,1198,Hanya Yanagihara,True,True,a little life,little life,85544,4.2711236322828015,-0.0011236322828018,98,4.295918367346939,667,fiction,1908,1808,98.16413506720578,15.375368812151676,9.88416566495465,87.19812042399738,56.68003496885586,33.37580592284996,3.690088514916402,2.1745164462900237,17.439624084799476,6.8061224489795915,98.24062943940552,33.40181400939788,56.70604305540378
